Ano,Mes,Semana,Regiao,Sub_Regiao,Pais,UnidMaior,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
2005,9,0,Latin America,Brazil,Brazil,Goiás,NA,Hematophagous Bats,Hematophagous Bats,3,0
2005,9,0,Latin America,Brazil,Brazil,Maranhão,NA,Bovines,Bovines,2,0
2005,9,0,Latin America,Brazil,Brazil,Maranhão,NA,Dogs,Dogs,1,0
2005,9,0,Latin America,Brazil,Brazil,Mato Grosso,NA,Bovines,Bovines,8,0
2005,9,0,Latin America,Brazil,Brazil,Mato Grosso do Sul,NA,Bovines,Bovines,9,0
2005,9,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Bovines,Bovines,26,0
2005,9,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Equines,Other Farm Animals,3,0
2005,9,0,Latin America,Brazil,Brazil,Pará,NA,Bovines,Bovines,3,0
2005,9,0,Latin America,Brazil,Brazil,Pará,NA,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,9,0,Latin America,Brazil,Brazil,Paraíba,NA,Cats,Cats,1,0
2005,9,0,Latin America,Brazil,Brazil,Paraná,NA,Hematophagous Bats,Hematophagous Bats,1,0
2005,9,0,Latin America,Brazil,Brazil,Paraná,NA,Non-hematophagous Bats,Non-Hematophagous Bats,2,0
2005,9,0,Latin America,Brazil,Brazil,Pernambuco,NA,Bovines,Bovines,2,0
2005,9,0,Latin America,Brazil,Brazil,Pernambuco,NA,Cats,Cats,1,0
2005,9,0,Latin America,Brazil,Brazil,Pernambuco,NA,Foxes,Other Wild Lives,1,0
2005,9,0,Latin America,Brazil,Brazil,Piauí,NA,Dogs,Dogs,2,0
2005,9,0,Latin America,Brazil,Brazil,Piauí,NA,Foxes,Other Wild Lives,1,0
2005,9,0,Latin America,Brazil,Brazil,Piauí,NA,Hematophagous Bats,Hematophagous Bats,2,0
2005,9,0,Latin America,Brazil,Brazil,Rio de Janeiro,NA,Bovines,Bovines,7,0
2005,9,0,Latin America,Brazil,Brazil,Rio de Janeiro,NA,Equines,Other Farm Animals,2,0
2005,9,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Bovines,Bovines,1,0
2005,9,0,Latin America,Brazil,Brazil,Rondônia,NA,Bovines,Bovines,1,0
2005,9,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Bovines,Bovines,4,0
2005,9,0,Latin America,Brazil,Brazil,São Paulo,NA,Bovines,Bovines,3,0
2005,9,0,Latin America,Brazil,Brazil,São Paulo,NA,Equines,Other Farm Animals,1,0
2005,9,0,Latin America,Brazil,Brazil,São Paulo,NA,Non-hematophagous Bats,Non-Hematophagous Bats,7,0
2005,9,0,Latin America,Brazil,Brazil,Tocantins,NA,Bovines,Bovines,1,0
2005,9,0,Latin America,Brazil,Brazil,Tocantins,NA,Equines,Other Farm Animals,1,0
2005,9,0,Latin America,Mexico,Mexico,Jalisco,NA,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,San Luis Potosi,NA,Bovines,Bovines,3,NA
2005,9,0,Latin America,Mexico,Mexico,San Luis Potosi,NA,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,Tabasco,Canduacan,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,Tamaulipas,NA,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,Veracruz,NA,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,Veracruz,Panuco,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,Veracruz,Tempoal,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,Yucatan,Buctzotz,Bovines,Bovines,1,NA
2005,9,0,Latin America,Mexico,Mexico,Yucatan,Tizimin,Bovines,Bovines,1,NA
2005,9,36,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,1,0
2005,9,36,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,1,0
2005,9,36,Latin America,Andean Area,Bolivia,Oruro,NA,Dogs,Dogs,1,0
2005,9,36,Latin America,Andean Area,Bolivia,Potosi,NA,Dogs,Dogs,1,0
2005,9,36,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,11,0
2005,9,36,Latin America,Andean Area,Ecuador,Canar,NA,Dogs,Dogs,1,0
2005,9,36,Latin America,Andean Area,Peru,Ayacucho,La Mar,Equines,Other Farm Animals,1,0
2005,9,36,Latin America,Andean Area,Peru,Madre de Dios,Tambopata,Bovines,Bovines,1,0
2005,9,36,Latin America,Andean Area,Venezuela,Zulia,Lagunillas,Dogs,Dogs,1,0
2005,9,36,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,1
2005,9,36,Latin America,Central America,Belize,Cayo,NA,Bovines,Bovines,1,0
2005,9,36,Latin America,Central America,El Salvador,Morazan,Jocoro,Dogs,Dogs,1,0
2005,9,36,Latin America,Central America,El Salvador,San Miguel,San Miguel,Dogs,Dogs,2,0
2005,9,36,Latin America,Central America,Guatemala,Guatemala,Fraijanes,Dogs,Dogs,1,0
2005,9,36,Latin America,Central America,Guatemala,Huehuetenango,NA,Dogs,Dogs,1,0
2005,9,36,Latin America,Latin Caribbean,Dominican Republic,Monte Plata,Monte Plata,Cats,Cats,1,0
2005,9,36,Latin America,Latin Caribbean,Dominican Republic,Santo Domingo,Santo Domingo,Dogs,Dogs,1,0
2005,9,36,Latin America,Mexico,Mexico,Jalisco,NA,Bovines,Bovines,1,0
2005,9,36,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,2,0
2005,9,36,Latin America,Mexico,Mexico,San Luis Potosi,NA,Bovines,Bovines,1,0
2005,9,36,Latin America,Mexico,Mexico,Tabasco,Teapa,Bovines,Bovines,1,NA
2005,9,36,Latin America,Mexico,Mexico,Veracruz,NA,Dogs,Dogs,1,0
2005,9,36,Latin America,South Cone,Chile,Region Metropolitana,Providencia,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,9,36,Latin America,South Cone,Paraguay,Itapua,Coronel Bogado,Bovines,Bovines,1,0
2005,9,37,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Bovines,Bovines,1,0
2005,9,37,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,1,0
2005,9,37,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,1,0
2005,9,37,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Cats,Cats,1,0
2005,9,37,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,15,0
2005,9,37,Latin America,Andean Area,Colombia,Antioquia,Necocli,Bovines,Bovines,1,0
2005,9,37,Latin America,Andean Area,Colombia,Choco,Acandi,Bovines,Bovines,1,0
2005,9,37,Latin America,Andean Area,Colombia,Choco,Acandi,Equines,Other Farm Animals,1,0
2005,9,37,Latin America,Andean Area,Colombia,Cordoba,Chima,Bovines,Bovines,1,0
2005,9,37,Latin America,Andean Area,Venezuela,Cojedes,Pao De San Juan Bautista,Bovines,Bovines,1,0
2005,9,37,Latin America,Andean Area,Venezuela,Zulia,Lagunillas,Dogs,Dogs,1,0
2005,9,37,Latin America,Central America,Costa Rica,Alajuela,NA,Bovines,Bovines,1,0
2005,9,37,Latin America,Central America,Guatemala,El Progreso,S.a.acasaguastlan,Dogs,Dogs,1,0
2005,9,37,Latin America,Latin Caribbean,Cuba,Ciego de Avila,Bolivia,Mongooses,Mangooses,1,0
2005,9,37,Latin America,Latin Caribbean,Cuba,Ciego de Avila,Ciego De Avila,Mongooses,Mangooses,1,0
2005,9,37,Latin America,Latin Caribbean,Cuba,Guantanamo,NA,Bats (category Not Specified),Bats (Category Not Specified),1,0
2005,9,37,Latin America,Latin Caribbean,Cuba,Villa Clara,Ranchuelo,Dogs,Dogs,1,0
2005,9,37,Latin America,Mexico,Mexico,Puebla,NA,Bovines,Bovines,1,0
2005,9,37,Latin America,Mexico,Mexico,Queretaro,NA,Bovines,Bovines,3,NA
2005,9,37,Latin America,Mexico,Mexico,San Luis Potosi,NA,Bovines,Bovines,2,0
2005,9,37,Latin America,Mexico,Mexico,Tabasco,Canduacan,Bovines,Bovines,1,NA
2005,9,37,Latin America,Mexico,Mexico,Tabasco,Emiliano Zapata,Bovines,Bovines,1,NA
2005,9,37,Latin America,Mexico,Mexico,Yucatan,NA,Bovines,Bovines,1,0
2005,9,37,Latin America,South Cone,Paraguay,Boqueron,Mcal. Estigarribia,Bovines,Bovines,1,0
2005,9,38,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,2,0
2005,9,38,Latin America,Andean Area,Bolivia,Cochabamba,NA,Cats,Cats,1,0
2005,9,38,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,2,0
2005,9,38,Latin America,Andean Area,Bolivia,Oruro,NA,Llamas,Other Farm Animals,1,0
2005,9,38,Latin America,Andean Area,Bolivia,Potosi,NA,Dogs,Dogs,1,0
2005,9,38,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,20,0
2005,9,38,Latin America,Andean Area,Colombia,Arauca,Puerto Rondon,Bovines,Bovines,1,0
2005,9,38,Latin America,Andean Area,Colombia,Caqueta,Belen de los Andaquies,Bovines,Bovines,1,0
2005,9,38,Latin America,Andean Area,Colombia,Choco,Acandi,Bovines,Bovines,1,0
2005,9,38,Latin America,Central America,El Salvador,Cabanas,Ilobasco,Dogs,Dogs,1,0
2005,9,38,Latin America,Central America,El Salvador,San Miguel,San Miguel,Dogs,Dogs,1,0
2005,9,38,Latin America,Central America,Guatemala,Guatemala,Amatitlan,Dogs,Dogs,1,0
2005,9,38,Latin America,Latin Caribbean,Cuba,Matanzas,Union De Reyes,Mongooses,Mangooses,1,0
2005,9,38,Latin America,Latin Caribbean,Dominican Republic,Monte Cristi,NA,Dogs,Dogs,1,0
2005,9,38,Latin America,Latin Caribbean,Dominican Republic,Santo Domingo,Santo Domingo,Mongooses,Mangooses,1,0
2005,9,38,Latin America,Mexico,Mexico,Chiapas,Pijijiapan,Bovines,Bovines,2,NA
2005,9,38,Latin America,Mexico,Mexico,Chiapas,Tonala,Bovines,Bovines,1,0
2005,9,38,Latin America,Mexico,Mexico,Chiapas,Tonala,Bovines,Bovines,1,NA
2005,9,38,Latin America,Mexico,Mexico,Hidalgo,NA,Bats (category Not Specified),Bats (Category Not Specified),1,0
2005,9,38,Latin America,Mexico,Mexico,Hidalgo,NA,Bovines,Bovines,2,0
2005,9,38,Latin America,Mexico,Mexico,Hidalgo,Tenango De Doria,Bovines,Bovines,2,0
2005,9,38,Latin America,Mexico,Mexico,Hidalgo,Tlanchinol,Bovines,Bovines,1,0
2005,9,38,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,2,0
2005,9,38,Latin America,Mexico,Mexico,Puebla,NA,Bovines,Bovines,1,0
2005,9,38,Latin America,Mexico,Mexico,San Luis Potosi,NA,Bovines,Bovines,3,0
2005,9,38,Latin America,Mexico,Mexico,San Luis Potosi,NA,Bovines,Bovines,2,NA
2005,9,38,Latin America,Mexico,Mexico,San Luis Potosi,NA,Equines,Other Farm Animals,1,0
2005,9,38,Latin America,Mexico,Mexico,San Luis Potosi,Cd. Valles,Bovines,Bovines,3,0
2005,9,38,Latin America,Mexico,Mexico,San Luis Potosi,Santa Catarina,Bovines,Bovines,1,0
2005,9,38,Latin America,Mexico,Mexico,San Luis Potosi,Tamasopo,Bovines,Bovines,1,0
2005,9,38,Latin America,Mexico,Mexico,Veracruz,Panuco,Bovines,Bovines,1,0
2005,9,38,Latin America,Mexico,Mexico,Veracruz,Panuco,Bovines,Bovines,1,NA
2005,9,38,Latin America,South Cone,Chile,IV - Región (Coquimbo),Ovalle,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,9,38,Latin America,South Cone,Chile,Region Metropolitana,Penialolen,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,9,38,Latin America,South Cone,Paraguay,Boqueron,Mcal. Estigarribia,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,1,0
2005,9,39,Latin America,Andean Area,Bolivia,Cochabamba,NA,Caprines,Other Farm Animals,1,0
2005,9,39,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,1,0
2005,9,39,Latin America,Andean Area,Bolivia,La Paz,NA,Cats,Cats,1,0
2005,9,39,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,5,0
2005,9,39,Latin America,Andean Area,Bolivia,La Paz,NA,Llamas,Other Farm Animals,2,0
2005,9,39,Latin America,Andean Area,Bolivia,Oruro,NA,Dogs,Dogs,1,0
2005,9,39,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,18,0
2005,9,39,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Humans,Humans,1,0
2005,9,39,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Humans,Humans,1,0
2005,9,39,Latin America,Andean Area,Colombia,Antioquia,Anori,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Colombia,Antioquia,Necocli,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Colombia,Antioquia,Turbo,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Colombia,Caqueta,Belen de los Andaquies,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Colombia,Cordoba,Chima,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Colombia,La Guajira,Dibulla,Bovines,Bovines,1,0
2005,9,39,Latin America,Andean Area,Peru,Ayacucho,Huanta,Equines,Other Farm Animals,1,0
2005,9,39,Latin America,Andean Area,Venezuela,Zulia,Lagunillas,Dogs,Dogs,1,0
2005,9,39,Latin America,Brazil,Brazil,Ceará,São Luís do Curu,Humans,Humans,1,0
2005,9,39,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,1
2005,9,39,Latin America,Brazil,Brazil,Pará,Viseu,Humans,Humans,1,0
2005,9,39,Latin America,Central America,Guatemala,Quezaltenango,Quetzaltenango,Dogs,Dogs,1,0
2005,9,39,Latin America,Latin Caribbean,Cuba,Villa Clara,Ranchuelo,Dogs,Dogs,1,0
2005,9,39,Latin America,Latin Caribbean,Dominican Republic,Hato Major,Hato Mayor,Dogs,Dogs,1,0
2005,9,39,Latin America,Mexico,Mexico,Chiapas,Pijijiapan,Bovines,Bovines,1,0
2005,9,39,Latin America,Mexico,Mexico,Mexico,NA,Bovines,Bovines,1,0
2005,9,39,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,1,0
2005,9,39,Latin America,Mexico,Mexico,Puebla,NA,Dogs,Dogs,1,0
2005,9,39,Latin America,Mexico,Mexico,Queretaro,NA,Bovines,Bovines,3,0
2005,9,39,Latin America,Mexico,Mexico,San Luis Potosi,NA,Equines,Other Farm Animals,1,0
2005,9,39,Latin America,Mexico,Mexico,San Luis Potosi,Cd. Valles,Bovines,Bovines,1,0
2005,9,39,Latin America,Mexico,Mexico,Tabasco,NA,Bovines,Bovines,1,NA
2005,9,39,Latin America,Mexico,Mexico,Tabasco,Canduacan,Bovines,Bovines,1,NA
2005,9,39,Latin America,Mexico,Mexico,Tabasco,Canduacan,Bovines,Bovines,1,NA
2005,9,39,Latin America,South Cone,Chile,Region Metropolitana,Quilicura,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,9,39,Latin America,South Cone,Chile,X - Región (Los Lagos),Valdivia,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,9,39,Latin America,South Cone,Paraguay,Alto Paraguay,Furte Olimpo,Bovines,Bovines,1,0
2005,9,39,Latin America,South Cone,Paraguay,Boqueron,Mcal. Estigarribia,Bovines,Bovines,1,0
2005,9,39,North America,United States,United States,Mississippi,NA,Humans,Humans,1,0
2005,10,0,Latin America,Brazil,Brazil,Alagoas,NA,Dogs,Dogs,1,0
2005,10,0,Latin America,Brazil,Brazil,Bahia,NA,Bovines,Bovines,4,0
2005,10,0,Latin America,Brazil,Brazil,Bahia,NA,Foxes,Other Wild Lives,1,0
2005,10,0,Latin America,Brazil,Brazil,Ceará,NA,Bovines,Bovines,2,0
2005,10,0,Latin America,Brazil,Brazil,Ceará,NA,Foxes,Other Wild Lives,2,0
2005,10,0,Latin America,Brazil,Brazil,Ceará,NA,Not Specified,Not Informed,1,0
2005,10,0,Latin America,Brazil,Brazil,Distrito Federal,NA,Equines,Other Farm Animals,1,0
2005,10,0,Latin America,Brazil,Brazil,Goiás,NA,Bovines,Bovines,15,0
2005,10,0,Latin America,Brazil,Brazil,Goiás,NA,Equines,Other Farm Animals,3,0
2005,10,0,Latin America,Brazil,Brazil,Maranhão,NA,Bovines,Bovines,2,0
2005,10,0,Latin America,Brazil,Brazil,Maranhão,NA,Dogs,Dogs,1,0
2005,10,0,Latin America,Brazil,Brazil,Mato Grosso,NA,Bovines,Bovines,1,0
2005,10,0,Latin America,Brazil,Brazil,Mato Grosso,NA,Equines,Other Farm Animals,1,0
2005,10,0,Latin America,Brazil,Brazil,Mato Grosso do Sul,NA,Bovines,Bovines,8,0
2005,10,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Bovines,Bovines,18,0
2005,10,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Equines,Other Farm Animals,1,0
2005,10,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Hematophagous Bats,Hematophagous Bats,1,0
2005,10,0,Latin America,Brazil,Brazil,Minas Gerais,NA,Non-hematophagous Bats,Non-Hematophagous Bats,2,0
2005,10,0,Latin America,Brazil,Brazil,Pará,NA,Bovines,Bovines,1,0
2005,10,0,Latin America,Brazil,Brazil,Pará,NA,Cats,Cats,1,0
2005,10,0,Latin America,Brazil,Brazil,Pará,NA,Dogs,Dogs,3,0
2005,10,0,Latin America,Brazil,Brazil,Paraíba,NA,Dogs,Dogs,1,0
2005,10,0,Latin America,Brazil,Brazil,Paraíba,NA,Foxes,Other Wild Lives,1,0
2005,10,0,Latin America,Brazil,Brazil,Paraná,NA,Bovines,Bovines,6,0
2005,10,0,Latin America,Brazil,Brazil,Paraná,NA,Hematophagous Bats,Hematophagous Bats,1,0
2005,10,0,Latin America,Brazil,Brazil,Pernambuco,NA,Bovines,Bovines,2,0
2005,10,0,Latin America,Brazil,Brazil,Pernambuco,NA,Dogs,Dogs,2,0
2005,10,0,Latin America,Brazil,Brazil,Pernambuco,NA,Foxes,Other Wild Lives,3,0
2005,10,0,Latin America,Brazil,Brazil,Piauí,NA,Dogs,Dogs,2,0
2005,10,0,Latin America,Brazil,Brazil,Piauí,NA,Foxes,Other Wild Lives,1,0
2005,10,0,Latin America,Brazil,Brazil,Piauí,NA,Hematophagous Bats,Hematophagous Bats,2,0
2005,10,0,Latin America,Brazil,Brazil,Rio de Janeiro,NA,Bovines,Bovines,9,0
2005,10,0,Latin America,Brazil,Brazil,Rio de Janeiro,NA,Equines,Other Farm Animals,2,0
2005,10,0,Latin America,Brazil,Brazil,Rio Grande do Norte,NA,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,0,Latin America,Brazil,Brazil,Rio Grande do Sul,NA,Bovines,Bovines,2,0
2005,10,0,Latin America,Brazil,Brazil,Rondônia,NA,Dogs,Dogs,2,0
2005,10,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Bovines,Bovines,13,0
2005,10,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Equines,Other Farm Animals,1,0
2005,10,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Hematophagous Bats,Hematophagous Bats,1,0
2005,10,0,Latin America,Brazil,Brazil,Santa Catarina,NA,Not Specified,Not Informed,3,0
2005,10,0,Latin America,Brazil,Brazil,São Paulo,NA,Bovines,Bovines,1,0
2005,10,0,Latin America,Brazil,Brazil,São Paulo,NA,Non-hematophagous Bats,Non-Hematophagous Bats,14,0
2005,10,0,Latin America,Mexico,Mexico,Jalisco,NA,Humans,Humans,1,NA
2005,10,40,Latin America,Andean Area,Bolivia,Chuquisaca,NA,Dogs,Dogs,1,0
2005,10,40,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,3,0
2005,10,40,Latin America,Andean Area,Bolivia,Oruro,NA,Dogs,Dogs,2,0
2005,10,40,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Cats,Cats,2,0
2005,10,40,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,21,0
2005,10,40,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Farm Animal not specified,Other Farm Animals,1,0
2005,10,40,Latin America,Andean Area,Colombia,Antioquia,Amalfi,Bovines,Bovines,1,0
2005,10,40,Latin America,Andean Area,Colombia,Casanare,Trinidad,Bovines,Bovines,1,0
2005,10,40,Latin America,Andean Area,Venezuela,Tachira,Garcia De Hevia,Bovines,Bovines,1,0
2005,10,40,Latin America,Andean Area,Venezuela,Zulia,Lagunillas,Dogs,Dogs,1,0
2005,10,40,Latin America,Central America,Guatemala,Peten,NA,Bovines,Bovines,1,0
2005,10,40,Latin America,Central America,Guatemala,Quiche,NA,Dogs,Dogs,1,0
2005,10,40,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,1,0
2005,10,40,Latin America,Mexico,Mexico,Queretaro,NA,Bovines,Bovines,1,0
2005,10,40,Latin America,Mexico,Mexico,San Luis Potosi,NA,Bovines,Bovines,1,0
2005,10,40,Latin America,Mexico,Mexico,San Luis Potosi,San Luis Potosi,Bovines,Bovines,1,0
2005,10,40,Latin America,Mexico,Mexico,San Luis Potosi,Tamasopo,Bovines,Bovines,4,0
2005,10,40,Latin America,Mexico,Mexico,Yucatan,Sucila,Bovines,Bovines,1,0
2005,10,40,Latin America,South Cone,Chile,V - Región (Valparaiso),Llaillay,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,40,Latin America,South Cone,Paraguay,Amambay,Pedro Juan Caballero,Bovines,Bovines,1,0
2005,10,40,Latin America,South Cone,Paraguay,Concepcion,Horqueta,Bovines,Bovines,2,0
2005,10,41,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,1,0
2005,10,41,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,2,0
2005,10,41,Latin America,Andean Area,Bolivia,Oruro,NA,Dogs,Dogs,3,0
2005,10,41,Latin America,Andean Area,Bolivia,Potosi,NA,Dogs,Dogs,3,0
2005,10,41,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Cats,Cats,1,0
2005,10,41,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,26,0
2005,10,41,Latin America,Andean Area,Colombia,Bolivar,Arjona,Equines,Other Farm Animals,1,0
2005,10,41,Latin America,Andean Area,Colombia,Boyaca,Sogamoso,Dogs,Dogs,1,0
2005,10,41,Latin America,Andean Area,Colombia,Casanare,Trinidad,Bovines,Bovines,1,0
2005,10,41,Latin America,Andean Area,Colombia,Cesar,Becerril,Equines,Other Farm Animals,1,0
2005,10,41,Latin America,Andean Area,Colombia,Cesar,Curumani,Bovines,Bovines,1,0
2005,10,41,Latin America,Andean Area,Colombia,Choco,Acandi,Bovines,Bovines,1,0
2005,10,41,Latin America,Andean Area,Venezuela,Zulia,Lagunillas,Dogs,Dogs,1,0
2005,10,41,Latin America,Andean Area,Venezuela,Zulia,Rosario De Perija,Dogs,Dogs,1,0
2005,10,41,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,0
2005,10,41,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,0
2005,10,41,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,0
2005,10,41,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,1
2005,10,41,Latin America,Central America,El Salvador,Cabanas,Ilobasco,Humans,Humans,1,0
2005,10,41,Latin America,Central America,El Salvador,Cabanas,Sensuntepeque,Dogs,Dogs,1,0
2005,10,41,Latin America,Central America,El Salvador,San Salvador,El Paisal,Bovines,Bovines,1,0
2005,10,41,Latin America,Mexico,Mexico,Campeche,Campeche,Bovines,Bovines,1,0
2005,10,41,Latin America,Mexico,Mexico,Chiapas,Tuxtla Gutierrez,Cats,Cats,1,0
2005,10,41,Latin America,Mexico,Mexico,Mexico,NA,Dogs,Dogs,3,0
2005,10,41,Latin America,Mexico,Mexico,Puebla,NA,Bovines,Bovines,1,0
2005,10,41,Latin America,Mexico,Mexico,Queretaro,NA,Bovines,Bovines,1,NA
2005,10,41,Latin America,Mexico,Mexico,Tabasco,NA,Bovines,Bovines,1,0
2005,10,41,Latin America,Mexico,Mexico,Tabasco,Canduacan,Bovines,Bovines,1,0
2005,10,41,Latin America,South Cone,Chile,Region Metropolitana,Las Condes,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,41,Latin America,South Cone,Chile,Region Metropolitana,Maipu,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,41,Latin America,South Cone,Chile,Region Metropolitana,Puente de Alto,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,41,Latin America,South Cone,Chile,V - Región (Valparaiso),Quillota,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,41,Latin America,South Cone,Chile,X - Región (Los Lagos),Osorno,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,41,Latin America,South Cone,Chile,X - Región (Los Lagos),Puerto Octay,Non-hematophagous Bats,Non-Hematophagous Bats,1,0
2005,10,41,Latin America,South Cone,Paraguay,Boqueron,Mcal. Estigarribia,Bovines,Bovines,1,0
2005,10,42,Latin America,Andean Area,Bolivia,Cochabamba,NA,Dogs,Dogs,1,0
2005,10,42,Latin America,Andean Area,Bolivia,La Paz,NA,Dogs,Dogs,3,0
2005,10,42,Latin America,Andean Area,Bolivia,La Paz,NA,Farm Animal not specified,Other Farm Animals,1,0
2005,10,42,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Dogs,Dogs,21,0
2005,10,42,Latin America,Andean Area,Bolivia,Santa Cruz,NA,Farm Animal not specified,Other Farm Animals,1,0
2005,10,42,Latin America,Andean Area,Colombia,Arauca,Puerto Rondon,Equines,Other Farm Animals,1,0
2005,10,42,Latin America,Andean Area,Colombia,Quindio,La Tebaida,Bovines,Bovines,1,0
2005,10,42,Latin America,Andean Area,Ecuador,Morona-Santiago,NA,Bovines,Bovines,2,0
2005,10,42,Latin America,Brazil,Brazil,Maranhão,Carutapera,Humans,Humans,1,0
2005,10,42,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,0
2005,10,42,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,0
2005,10,42,Latin America,Brazil,Brazil,Maranhão,Turiaçu,Humans,Humans,1,0
2005,10,42,Latin America,Central America,El Salvador,La Union,Concepción de Oriente,Dogs,Dogs,1,0
2005,10,42,Latin America,Central America,El Salvador,San Miguel,San Miguel,Cats,Cats,1,0
2005,10,42,Latin America,Central America,El Salvador,Santa Ana,El Congo,Bovines,Bovines,1,0
2005,10,42,Latin America,Central America,Guatemala,Peten,NA,Bovines,Bovines,1,0
2005,10,42,Latin America,Central America,Guatemala,Quezaltenango,Quetzaltenango,Dogs,Dogs,1,0
